"url_bulletins","year","month","code_region","name_region","lat","lon","new_cases","total_cases","unit","incidence","population"
"https://github.com/fbranda/measles/blob/main/Italy/2021/bulletins/RM_News_2022_65.pdf",2021,1,13,"Abruzzo",42.35122196,13.39843823,0,0,"N/1000000","0.0",1275950
"https://github.com/fbranda/measles/blob/main/Italy/2021/bulletins/RM_News_2022_65.pdf",2021,2,13,"Abruzzo",42.35122196,13.39843823,0,0,"N/1000000","0.0",1275950
"https://github.com/fbranda/measles/blob/main/Italy/2021/bulletins/RM_News_2022_65.pdf",2021,3,13,"Abruzzo",42.35122196,13.39843823,0,0,"N/1000000","0.0",1275950
"https://github.com/fbranda/measles/blob/main/Italy/2021/bulletins/RM_News_2022_65.pdf",2021,4,13,"Abruzzo",42.35122196,13.39843823,0,0,"N/1000000","0.0",1275950
"https://github.com/fbranda/measles/blob/main/Italy/2021/bulletins/RM_News_2022_65.pdf",2021,5,13,"Abruzzo",42.35122196,13.39843823,0,0,"N/1000000","0.0",1275950
"https://github.com/fbranda/measles/blob/main/Italy/2021/bulletins/RM_News_2022_65.pdf",2021,6,13,"Abruzzo",42.35122196,13.39843823,0,0,"N/1000000","0.0",1275950
"https://github.com/fbranda/measles/blob/main/Italy/2021/bulletins/RM_News_2022_65.pdf",2021,7,13,"Abruzzo",42.35122196,13.39843823,0,0,"N/1000000","0.0",1275950
"https://github.com/fbranda/measles/blob/main/Italy/2021/bulletins/RM_News_2022_65.pdf",2021,8,13,"Abruzzo",42.35122196,13.39843823,0,0,"N/1000000","0.0",1275950
"https://github.com/fbranda/measles/blob/main/Italy/2021/bulletins/RM_News_2022_65.pdf",2021,9,13,"Abruzzo",42.35122196,13.39843823,0,0,"N/1000000","0.0",1275950
"https://github.com/fbranda/measles/blob/main/Italy/2021/bulletins/RM_News_2022_65.pdf",2021,10,13,"Abruzzo",42.35122196,13.39843823,0,0,"N/1000000","0.0",1275950
